Age,Name,Value,Overall,Potential,Dribbling,Finishing,ShortPassing,LongPassing,Composure,Vision,Acceleration,SprintSpeed,International Reputation,BMI
23,G. Cros,600000,65,70,58.0,31.0,48.0,34.0,58.0,35.0,87.0,83.0,1.0,23.784833216192744
25,Heo Yong Joon,675000,65,68,67.0,61.0,65.0,58.0,59.0,59.0,67.0,67.0,1.0,22.36012293284699
20,A. Ouahim,925000,65,76,71.0,57.0,66.0,56.0,65.0,59.0,79.0,75.0,1.0,22.12814866471266
28,K. Walker,525000,65,65,61.0,56.0,67.0,62.0,64.0,60.0,56.0,55.0,1.0,22.8071884715198
23,J. Benet,775000,65,73,61.0,48.0,73.0,67.0,60.0,65.0,60.0,66.0,1.0,21.761164815803955
27,L. Villarruel,500000,65,66,65.0,32.0,68.0,66.0,59.0,56.0,68.0,70.0,1.0,24.777629991192043
22,T. Hadebe,750000,65,75,35.0,25.0,38.0,35.0,50.0,36.0,73.0,70.0,1.0,25.80896016960701
24,Patrick,725000,65,69,58.0,70.0,61.0,51.0,59.0,53.0,68.0,69.0,1.0,20.11559578674713
30,C. Diedhiou,400000,65,65,35.0,24.0,47.0,32.0,57.0,32.0,63.0,69.0,1.0,20.99737532808399
28,L. Pérez,550000,65,65,61.0,66.0,57.0,47.0,60.0,58.0,72.0,70.0,1.0,24.38886373924853
30,Sidnei Dalmeira,400000,65,65,49.0,32.0,58.0,47.0,52.0,31.0,67.0,62.0,1.0,22.168459344442
22,Alfred,750000,65,72,69.0,65.0,66.0,64.0,50.0,56.0,69.0,72.0,1.0,23.00965698077001
23,Álvaro Bustos,750000,65,72,64.0,58.0,65.0,62.0,58.0,63.0,80.0,80.0,1.0,23.43648628395567
20,I. Azzaoui,975000,65,77,74.0,59.0,61.0,43.0,57.0,49.0,84.0,77.0,1.0,22.8071884715198
23,Y. Marillat,525000,65,70,16.0,7.0,41.0,40.0,47.0,45.0,50.0,51.0,1.0,22.778627907525948
21,Fidalgo,875000,65,75,68.0,49.0,69.0,65.0,68.0,70.0,65.0,63.0,1.0,22.12814866471266
24,C. Togashi,725000,65,69,62.0,60.0,52.0,44.0,53.0,43.0,80.0,69.0,1.0,23.09188291845972
21,Roger Figueras,775000,65,75,59.0,27.0,64.0,59.0,52.0,58.0,61.0,63.0,1.0,22.732802819236685
22,Vítor Tormena,625000,65,71,50.0,28.0,67.0,60.0,57.0,26.0,37.0,38.0,1.0,22.52409460656662
29,S. Matuszek,425000,65,65,52.0,32.0,57.0,59.0,66.0,45.0,44.0,42.0,1.0,22.953955935386794
27,E. Tønne,575000,65,65,63.0,60.0,65.0,58.0,60.0,69.0,71.0,75.0,1.0,23.99402733288852
24,B. Samba,500000,65,69,12.0,9.0,31.0,21.0,53.0,14.0,43.0,57.0,1.0,22.953955935386794
23,M. Aaquist,750000,65,71,66.0,59.0,63.0,41.0,65.0,63.0,80.0,69.0,1.0,21.748105843543435
23,Rúben Lameiras,750000,65,71,71.0,57.0,64.0,59.0,61.0,65.0,71.0,68.0,1.0,22.74643517152081
29,A. Hinestroza,425000,65,65,47.0,26.0,68.0,68.0,66.0,59.0,61.0,62.0,1.0,24.97839768500702
27,J. Hingert,450000,65,65,63.0,23.0,64.0,57.0,61.0,56.0,78.0,74.0,1.0,23.474145989856407
25,P. Drewes,525000,65,70,12.0,14.0,23.0,26.0,32.0,23.0,30.0,29.0,1.0,23.383178071894548
33,S. Peszko,325000,65,65,63.0,59.0,67.0,64.0,55.0,60.0,69.0,68.0,2.0,23.43648628395567
25,D. Petković,475000,65,68,8.0,5.0,29.0,26.0,54.0,25.0,39.0,44.0,1.0,21.96535945597258
32,Wang Xiaolong,425000,65,65,64.0,65.0,60.0,52.0,50.0,64.0,67.0,69.0,1.0,21.83527610885617
28,E. Pezzi,425000,65,65,56.0,31.0,55.0,47.0,60.0,51.0,71.0,72.0,1.0,23.00965698077001
28,O. Hein,425000,65,65,65.0,55.0,67.0,63.0,63.0,52.0,76.0,67.0,1.0,21.83527610885617
22,E. Serje,650000,65,72,57.0,43.0,64.0,59.0,68.0,58.0,67.0,57.0,1.0,22.8071884715198
23,M. Biankadi,750000,65,72,67.0,52.0,62.0,64.0,61.0,61.0,73.0,75.0,1.0,23.99402733288852
35,L. Miller,250000,65,65,60.0,62.0,63.0,56.0,67.0,64.0,53.0,54.0,1.0,21.814169307378904
28,J. Müller,550000,65,65,67.0,55.0,62.0,54.0,61.0,52.0,76.0,80.0,1.0,22.36012293284699
30,C. Alkılıç,400000,65,65,65.0,58.0,61.0,46.0,67.0,54.0,79.0,78.0,1.0,19.64391683885409
22,M. Kleinsorge,725000,65,70,65.0,64.0,60.0,39.0,52.0,54.0,82.0,76.0,1.0,25.20018613616938
26,M. Dávila,625000,65,66,61.0,64.0,71.0,64.0,49.0,56.0,80.0,79.0,1.0,23.10120035714657
22,K. Vincent-Young,700000,65,74,64.0,48.0,57.0,50.0,57.0,54.0,88.0,88.0,1.0,21.50233987908856
20,L. Rajot,775000,65,75,65.0,52.0,72.0,69.0,57.0,53.0,74.0,71.0,1.0,21.51024710212685
25,M. Amini,700000,65,70,66.0,55.0,68.0,65.0,61.0,67.0,67.0,61.0,1.0,24.340963531183927
26,J. Ring,575000,65,65,68.0,47.0,64.0,46.0,60.0,67.0,78.0,80.0,1.0,22.09108402055338
24,C. Palomeque,675000,65,68,70.0,59.0,60.0,55.0,63.0,59.0,85.0,82.0,1.0,24.88949890983304
24,T. Rehfeldt,600000,65,69,43.0,42.0,59.0,46.0,58.0,37.0,52.0,54.0,1.0,22.7657118311901
25,R. Gojani,675000,65,68,65.0,39.0,69.0,69.0,68.0,69.0,74.0,66.0,1.0,23.169473307757965
29,I. Traoré,525000,65,65,65.0,52.0,70.0,66.0,61.0,63.0,65.0,68.0,1.0,23.21578813236839
33,F. Sánchez,210000,65,65,66.0,27.0,51.0,33.0,50.0,39.0,73.0,80.0,1.0,25.079387325320223
26,S. Torrizales,0,65,68,68.0,48.0,67.0,65.0,62.0,67.0,69.0,68.0,1.0,23.66127181233954
24,J. Leiva,675000,65,68,61.0,62.0,67.0,59.0,56.0,68.0,69.0,75.0,1.0,23.717173171355185
32,T. Röttger,425000,65,65,67.0,62.0,55.0,34.0,67.0,51.0,71.0,72.0,1.0,24.79654306251625
30,K. Ceesay,400000,65,65,58.0,49.0,56.0,59.0,54.0,48.0,77.0,85.0,1.0,22.732802819236685
29,L. Königshofer,375000,65,65,13.0,7.0,19.0,18.0,36.0,40.0,52.0,49.0,1.0,23.86641252114151
29,L. Hoyos,450000,65,67,21.0,12.0,32.0,25.0,35.0,13.0,58.0,43.0,1.0,22.778627907525948
25,J. Murillo,650000,65,67,65.0,61.0,64.0,61.0,55.0,68.0,70.0,74.0,1.0,24.13004124545533
19,Luís Maximiano,950000,65,80,16.0,5.0,44.0,38.0,56.0,52.0,36.0,17.0,1.0,22.623156357423824
34,Han Peng,280000,65,65,58.0,66.0,55.0,57.0,64.0,61.0,52.0,39.0,1.0,23.99275690357628
26,J. Derstroff,625000,65,66,69.0,61.0,61.0,48.0,56.0,62.0,76.0,81.0,1.0,22.36012293284699
21,H. Bjørdal,850000,65,74,67.0,60.0,67.0,64.0,61.0,66.0,69.0,65.0,1.0,25.15278406518787
30,H. Skogseid,400000,65,65,55.0,41.0,60.0,51.0,65.0,57.0,73.0,73.0,1.0,22.4302915414236
21,A. Hadžiahmetović,1000000,65,78,70.0,46.0,71.0,68.0,48.0,64.0,68.0,69.0,1.0,22.111268712333345
23,J. Balkovec,625000,65,71,58.0,37.0,62.0,61.0,55.0,48.0,79.0,68.0,1.0,23.21578813236839
29,J. Jones,375000,65,65,15.0,13.0,32.0,22.0,35.0,27.0,32.0,36.0,1.0,25.13071692810052
26,P. Sohm,650000,65,66,62.0,62.0,60.0,54.0,68.0,59.0,76.0,77.0,1.0,22.4302915414236
19,B. Figueroa,850000,65,75,68.0,65.0,66.0,61.0,58.0,55.0,72.0,65.0,1.0,23.46234586361445
33,M. Lorentzson,220000,65,65,55.0,43.0,63.0,54.0,63.0,56.0,54.0,58.0,1.0,22.8071884715198
25,S. Al Duayyi,550000,65,67,57.0,40.0,60.0,46.0,50.0,43.0,69.0,66.0,1.0,26.255154551125425
23,N. Mbemba,625000,65,70,69.0,58.0,70.0,64.0,64.0,65.0,65.0,69.0,1.0,23.04766681981956
22,J. Rhyner,850000,65,77,25.0,26.0,58.0,42.0,45.0,28.0,76.0,78.0,1.0,21.761164815803955
24,K. Wrzesiński,675000,65,68,63.0,59.0,60.0,57.0,54.0,58.0,85.0,85.0,1.0,20.52963289600049
21,F. Porath,800000,65,73,66.0,52.0,67.0,67.0,67.0,65.0,74.0,71.0,1.0,21.51024710212685
22,T. Rodríguez,875000,65,75,71.0,55.0,61.0,55.0,67.0,58.0,68.0,74.0,1.0,22.778627907525948
31,O. Mares,350000,65,65,65.0,49.0,66.0,60.0,74.0,55.0,70.0,71.0,1.0,23.784833216192744
26,M. Connolly,575000,65,69,32.0,19.0,62.0,60.0,60.0,45.0,52.0,49.0,1.0,22.4302915414236
24,P. Twumasi,750000,65,71,71.0,68.0,55.0,38.0,62.0,58.0,80.0,79.0,1.0,21.83527610885617
25,S. Al Sawadi,675000,65,68,66.0,52.0,59.0,54.0,57.0,57.0,93.0,81.0,1.0,21.12301338897292
26,Lee Ki Je,525000,65,66,62.0,36.0,64.0,60.0,60.0,55.0,79.0,72.0,1.0,22.12814866471266
25,T. Al Absi,600000,65,70,39.0,17.0,50.0,37.0,45.0,33.0,58.0,59.0,1.0,23.46234586361445
25,D. Torres,550000,65,68,67.0,47.0,64.0,65.0,52.0,53.0,69.0,68.0,1.0,22.74643517152081
26,Ding Haifeng,525000,65,66,65.0,47.0,65.0,55.0,59.0,64.0,81.0,77.0,1.0,21.28396728367254
23,E. Pernía,775000,65,72,65.0,71.0,47.0,41.0,55.0,49.0,59.0,59.0,1.0,24.388824287852653
22,L. Coyle,700000,65,74,59.0,32.0,63.0,55.0,60.0,49.0,73.0,72.0,1.0,22.4976856888902
28,S. Silva,550000,65,65,68.0,67.0,63.0,46.0,66.0,67.0,77.0,70.0,1.0,22.732802819236685
19,S. Gnaka,900000,65,78,65.0,12.0,61.0,65.0,62.0,60.0,71.0,79.0,1.0,20.24493844906057
19,Y. Bourhane,825000,65,77,62.0,34.0,69.0,63.0,59.0,65.0,54.0,61.0,1.0,22.09108402055338
24,J. Stockley,700000,65,68,58.0,66.0,52.0,38.0,50.0,41.0,65.0,67.0,1.0,22.3234495246718
32,I. Vásquez,400000,65,65,54.0,27.0,74.0,71.0,54.0,66.0,46.0,39.0,1.0,24.13004124545533
25,M. De Iriondo,600000,65,69,59.0,43.0,60.0,56.0,46.0,52.0,71.0,72.0,1.0,23.66127181233954
17,M. Damsgaard,1100000,65,79,68.0,57.0,64.0,59.0,62.0,64.0,81.0,79.0,1.0,19.9642612039034
27,Kaká,575000,65,65,68.0,45.0,66.0,61.0,56.0,61.0,67.0,68.0,1.0,21.83527610885617
29,M. Blair,525000,65,65,63.0,56.0,56.0,54.0,52.0,58.0,86.0,90.0,1.0,23.37657736539963
23,J. Petriccione,725000,65,71,64.0,49.0,74.0,72.0,57.0,64.0,58.0,53.0,1.0,23.00965698077001
26,J. Sambenito,0,65,65,65.0,65.0,58.0,53.0,60.0,59.0,72.0,70.0,1.0,23.46234586361445
23,C. Schoissengeyr,600000,65,69,25.0,18.0,51.0,45.0,57.0,40.0,43.0,34.0,1.0,24.07254068024138
21,L. Perdomo,775000,65,75,55.0,32.0,56.0,61.0,56.0,48.0,55.0,58.0,1.0,24.57881168349671
27,M. Röser,575000,65,65,62.0,55.0,62.0,57.0,67.0,65.0,80.0,83.0,1.0,23.00965698077001
25,S. Roux,575000,65,69,61.0,58.0,58.0,54.0,63.0,51.0,71.0,78.0,1.0,21.90224033463669
23,Óscar Valentín,725000,65,71,58.0,28.0,68.0,63.0,60.0,64.0,64.0,64.0,1.0,20.52963289600049
31,H. Ruíz,475000,65,65,59.0,52.0,67.0,64.0,63.0,65.0,55.0,57.0,1.0,24.388824287852653
28,Kim Min Woo,550000,65,65,63.0,62.0,64.0,62.0,60.0,62.0,73.0,73.0,1.0,23.10120035714657
40,F. Kippe,0,65,65,24.0,46.0,56.0,55.0,64.0,49.0,24.0,25.0,1.0,26.06781390104432
30,J. Řezníček,525000,65,65,62.0,67.0,54.0,55.0,60.0,59.0,70.0,74.0,1.0,24.542327443672967
27,A. Al Zaqan,575000,65,65,68.0,66.0,58.0,55.0,57.0,53.0,85.0,83.0,1.0,22.522494024579885
24,G. Acampora,750000,65,72,66.0,56.0,72.0,63.0,63.0,52.0,64.0,57.0,1.0,24.67351873479257
30,J. Alondro,0,65,65,42.0,35.0,59.0,47.0,43.0,43.0,63.0,66.0,1.0,23.99275690357628
18,L. Ferguson,1100000,65,81,66.0,59.0,68.0,66.0,51.0,65.0,73.0,72.0,1.0,23.00965698077001
24,R. Augustyniak,600000,65,69,57.0,47.0,64.0,58.0,46.0,48.0,65.0,67.0,1.0,23.88491485798803
22,A. Cannon,825000,65,74,67.0,52.0,67.0,61.0,61.0,62.0,79.0,77.0,1.0,24.04809097532744
31,C. Woods,350000,65,65,62.0,44.0,64.0,63.0,60.0,45.0,62.0,63.0,1.0,22.45594865770336
20,E. Sabbi,950000,65,76,69.0,61.0,55.0,34.0,61.0,47.0,89.0,90.0,1.0,22.111268712333345
28,D. McCrory,425000,65,65,52.0,46.0,59.0,63.0,52.0,50.0,67.0,62.0,1.0,23.62308266100644
28,T. Öztürk,450000,65,65,49.0,32.0,66.0,64.0,56.0,53.0,54.0,48.0,1.0,24.00093689076267
26,De Los Reyes,550000,65,68,62.0,38.0,53.0,45.0,45.0,38.0,75.0,77.0,1.0,23.58574464440679
25,O. García,650000,65,66,70.0,59.0,64.0,43.0,65.0,48.0,90.0,88.0,1.0,22.09108402055338
26,A. Batsula,525000,65,67,57.0,37.0,62.0,60.0,52.0,59.0,60.0,65.0,1.0,22.953955935386794
24,R. Kerschbaum,600000,65,69,56.0,50.0,68.0,62.0,56.0,63.0,67.0,68.0,1.0,23.00965698077001
25,N. Bakker,575000,65,68,52.0,32.0,62.0,59.0,51.0,39.0,69.0,67.0,1.0,22.97419646899049
26,Raphael Silva,575000,65,69,31.0,30.0,34.0,28.0,48.0,30.0,52.0,51.0,1.0,22.87115685342481
25,L. Berry,675000,65,68,63.0,61.0,66.0,62.0,57.0,66.0,75.0,74.0,1.0,22.8071884715198
28,S. Bidaoui,550000,65,65,72.0,50.0,61.0,55.0,60.0,57.0,82.0,73.0,1.0,22.42810191329509
22,Damià,625000,65,71,59.0,54.0,67.0,65.0,60.0,73.0,70.0,61.0,1.0,23.37657736539963
31,H. Jele,375000,65,65,73.0,49.0,62.0,77.0,66.0,61.0,68.0,65.0,1.0,21.50233987908856
31,D. Jones,350000,65,65,59.0,42.0,60.0,58.0,64.0,61.0,78.0,87.0,1.0,25.15278406518787
19,G. Poussin,950000,65,79,13.0,7.0,29.0,22.0,51.0,24.0,17.0,25.0,1.0,24.542327443672967
24,R. Edwards,600000,65,69,32.0,30.0,52.0,41.0,48.0,38.0,65.0,52.0,1.0,21.55952919873246
23,B. Finne,750000,65,72,68.0,64.0,63.0,37.0,59.0,58.0,79.0,76.0,1.0,23.43648628395567
27,N. Varela,575000,65,65,70.0,65.0,59.0,55.0,59.0,48.0,77.0,80.0,1.0,22.74643517152081
21,R. Tarifeño,950000,65,76,65.0,71.0,64.0,57.0,60.0,50.0,77.0,83.0,1.0,22.404001099142366
21,Bruno Gomes,875000,65,75,63.0,64.0,55.0,53.0,57.0,59.0,74.0,73.0,1.0,22.36012293284699
26,M. Dombrowka,525000,65,66,60.0,27.0,60.0,39.0,61.0,43.0,73.0,76.0,1.0,23.717173171355185
26,N. Mezquida,650000,65,67,68.0,55.0,62.0,55.0,75.0,63.0,72.0,55.0,1.0,24.20811000165185
26,M. Saadane,550000,65,68,54.0,41.0,70.0,67.0,55.0,45.0,60.0,63.0,1.0,21.16342236306021
28,M. Fink,425000,65,65,62.0,26.0,66.0,62.0,60.0,47.0,65.0,61.0,1.0,22.74643517152081
20,B. Diaby,775000,65,75,62.0,22.0,62.0,51.0,65.0,48.0,73.0,81.0,1.0,24.898143956541425
23,C. Elder,650000,65,72,63.0,29.0,61.0,59.0,45.0,50.0,73.0,75.0,1.0,20.64101582098486
20,R. Ledson,950000,65,77,63.0,55.0,73.0,67.0,56.0,61.0,62.0,61.0,1.0,21.194724144051523
22,M. Udol,700000,65,74,61.0,38.0,60.0,53.0,56.0,57.0,76.0,73.0,1.0,24.95821318173249
32,A. Al Mutairi,425000,65,65,66.0,58.0,68.0,62.0,50.0,66.0,64.0,57.0,1.0,19.785168217860733
25,P. Tschernegg,600000,65,69,54.0,32.0,64.0,59.0,62.0,50.0,55.0,55.0,1.0,23.00965698077001
27,J. Duque,500000,65,66,65.0,33.0,47.0,59.0,31.0,36.0,66.0,70.0,1.0,21.12301338897292
20,A. Katranis,750000,65,75,64.0,40.0,65.0,52.0,59.0,59.0,72.0,72.0,1.0,23.09188291845972
20,Aloísio,775000,65,75,57.0,38.0,61.0,57.0,48.0,51.0,48.0,51.0,1.0,23.21578813236839
30,Evandro,525000,65,65,68.0,65.0,53.0,38.0,60.0,55.0,72.0,76.0,1.0,22.953955935386794
32,G. Castillejos,425000,65,65,61.0,65.0,52.0,47.0,46.0,49.0,54.0,53.0,1.0,24.898143956541425
25,B. Renneke,550000,65,67,66.0,50.0,64.0,61.0,72.0,66.0,79.0,75.0,1.0,23.755218419470943
27,K. van Veen,625000,65,66,62.0,66.0,46.0,53.0,59.0,53.0,52.0,53.0,1.0,26.12503476549726
20,N. Garmendia,925000,65,76,74.0,57.0,62.0,59.0,68.0,62.0,75.0,69.0,1.0,22.74643517152081
27,M. Birighitti,425000,65,66,13.0,11.0,29.0,17.0,45.0,33.0,46.0,50.0,1.0,23.73811679492984
30,E. Alexander,400000,65,65,63.0,52.0,70.0,67.0,65.0,62.0,60.0,63.0,1.0,21.761164815803955
23,F. Palacios Martínez,750000,65,71,74.0,67.0,67.0,43.0,58.0,63.0,78.0,68.0,1.0,22.404001099142366
26,Luis Ruiz,550000,65,68,61.0,33.0,54.0,47.0,58.0,39.0,70.0,73.0,1.0,22.45594865770336
22,A. Hunter,800000,65,73,67.0,64.0,61.0,43.0,45.0,64.0,76.0,73.0,1.0,21.22555265518694
21,L. Owusu,675000,65,73,67.0,50.0,66.0,51.0,50.0,48.0,80.0,82.0,1.0,22.12814866471266
25,J. Phojo,525000,65,66,62.0,37.0,68.0,60.0,52.0,40.0,71.0,68.0,1.0,22.522494024579885
26,O. Fisher,450000,65,65,64.0,29.0,62.0,61.0,60.0,50.0,78.0,76.0,1.0,22.74643517152081
25,F. Fydriszewski,725000,65,70,69.0,66.0,58.0,31.0,48.0,51.0,50.0,54.0,1.0,22.6921237384052
21,T. Ndenge,725000,65,74,66.0,50.0,64.0,60.0,62.0,62.0,71.0,72.0,1.0,22.578089633318243
25,F. Flórez,650000,65,72,62.0,42.0,66.0,64.0,62.0,42.0,72.0,60.0,1.0,21.22555265518694
22,G. Risso Patrón,700000,65,74,61.0,41.0,57.0,54.0,62.0,46.0,74.0,71.0,1.0,22.522494024579885
26,T. Parkes,475000,65,65,51.0,27.0,58.0,54.0,58.0,47.0,54.0,61.0,1.0,22.3234495246718
24,J. Untersee,750000,65,71,62.0,48.0,67.0,62.0,59.0,67.0,68.0,68.0,1.0,24.270881494421847
23,D. Gabriele,750000,65,72,65.0,65.0,61.0,47.0,52.0,63.0,75.0,74.0,1.0,23.66127181233954
22,M. Mbaye,775000,65,73,65.0,42.0,72.0,72.0,60.0,52.0,70.0,74.0,1.0,23.21578813236839
20,S. Lovric,850000,65,77,58.0,41.0,65.0,59.0,66.0,57.0,54.0,41.0,1.0,21.50233987908856
22,C. Kerr,675000,65,73,64.0,24.0,60.0,48.0,50.0,52.0,81.0,79.0,1.0,24.340963531183927
21,G. Zelalem,875000,65,75,64.0,49.0,73.0,71.0,65.0,70.0,65.0,56.0,1.0,21.50233987908856
28,Song Boxuan,550000,65,65,64.0,53.0,63.0,54.0,58.0,61.0,78.0,73.0,1.0,22.45594865770336
23,Ronan,750000,65,71,62.0,66.0,62.0,27.0,61.0,47.0,30.0,32.0,1.0,23.236144044228656
23,A. Gruber,750000,65,71,62.0,59.0,63.0,61.0,51.0,59.0,73.0,75.0,1.0,22.74643517152081
32,T. Nowak,425000,65,65,61.0,49.0,70.0,69.0,68.0,60.0,70.0,73.0,1.0,24.88949890983304
30,S. Salviato,400000,65,65,52.0,42.0,57.0,52.0,59.0,49.0,70.0,72.0,1.0,23.73811679492984
22,G. Aguirre,675000,65,73,57.0,29.0,57.0,48.0,50.0,39.0,74.0,70.0,1.0,22.45594865770336
21,G. Rojas,850000,65,77,68.0,45.0,60.0,51.0,64.0,55.0,70.0,77.0,1.0,22.799443023018387
18,I. Openda,1100000,65,81,64.0,62.0,63.0,33.0,43.0,56.0,89.0,86.0,1.0,24.340963531183927
30,R. Wallace,500000,65,65,63.0,60.0,63.0,56.0,60.0,60.0,77.0,74.0,1.0,22.36012293284699
26,J. Jervis,650000,65,66,65.0,63.0,62.0,42.0,61.0,54.0,89.0,85.0,1.0,22.623156357423824
24,S. O'Neill,625000,65,70,60.0,48.0,64.0,60.0,59.0,54.0,59.0,67.0,1.0,24.38886373924853
23,J. Butez,550000,65,71,16.0,17.0,24.0,17.0,27.0,38.0,49.0,40.0,1.0,22.87115685342481
20,Raul Asencio,1100000,65,78,60.0,66.0,63.0,43.0,65.0,52.0,70.0,73.0,1.0,22.06880941602536
27,T. Hołota,450000,65,65,60.0,51.0,65.0,62.0,55.0,59.0,62.0,59.0,1.0,25.0804052682602
24,G. Paquiez,575000,65,68,57.0,34.0,68.0,59.0,58.0,54.0,69.0,74.0,1.0,21.55300619596615
26,F. Costa,575000,65,65,68.0,59.0,67.0,53.0,54.0,63.0,72.0,70.0,1.0,25.0
24,N. Aankour,675000,65,68,65.0,52.0,59.0,58.0,62.0,64.0,80.0,82.0,1.0,23.43648628395567
22,Erik Expósito,875000,65,75,62.0,69.0,66.0,35.0,56.0,45.0,61.0,63.0,1.0,23.31670573211317
24,J. Donisa,750000,65,71,66.0,67.0,63.0,53.0,59.0,65.0,73.0,74.0,1.0,22.778627907525948
24,Choi Kyu Baek,625000,65,71,38.0,21.0,57.0,59.0,65.0,50.0,66.0,70.0,1.0,21.55952919873246
22,M. Rojas,775000,65,73,73.0,68.0,69.0,58.0,66.0,65.0,69.0,80.0,1.0,20.97566822485916
21,Pedro Silva,775000,65,77,5.0,9.0,29.0,15.0,34.0,50.0,29.0,30.0,1.0,21.55952919873246
25,M. Giannikoglou,500000,65,69,10.0,6.0,15.0,23.0,54.0,30.0,27.0,33.0,1.0,23.99275690357628
22,J. Hanson,825000,65,76,43.0,45.0,65.0,61.0,62.0,60.0,55.0,62.0,1.0,24.95821318173249
31,V. Demidov,375000,65,65,29.0,39.0,65.0,65.0,47.0,37.0,37.0,36.0,1.0,23.21578813236839
25,G. Rehak,525000,65,71,10.0,8.0,26.0,22.0,28.0,47.0,32.0,31.0,1.0,21.194724144051523
20,K. Bare,850000,65,74,65.0,58.0,70.0,67.0,63.0,62.0,70.0,65.0,1.0,23.46234586361445
23,Paulo Otávio,650000,65,72,68.0,40.0,67.0,54.0,48.0,49.0,79.0,76.0,1.0,22.12814866471266
24,N. Oroz,725000,65,70,71.0,48.0,68.0,61.0,53.0,57.0,75.0,77.0,1.0,24.475872657063857
24,A. Walongwa,550000,65,67,27.0,21.0,51.0,48.0,58.0,27.0,53.0,50.0,1.0,24.27328853137936
20,T. Moore,650000,65,72,57.0,39.0,56.0,47.0,55.0,46.0,80.0,84.0,1.0,22.19592835476202
25,R. Yamanaka,600000,65,70,68.0,28.0,64.0,54.0,53.0,39.0,67.0,70.0,1.0,22.404001099142366
19,E. Hamilton,1000000,65,78,61.0,58.0,69.0,64.0,54.0,63.0,60.0,55.0,1.0,21.761164815803955
31,R. Salinas,475000,65,65,62.0,68.0,55.0,32.0,50.0,48.0,39.0,52.0,1.0,22.37515586142284
27,S. Zwierschitz,450000,65,65,58.0,41.0,63.0,57.0,49.0,42.0,69.0,69.0,1.0,22.36012293284699
22,J. Vickers,675000,65,75,13.0,18.0,36.0,32.0,39.0,21.0,40.0,45.0,1.0,19.356224328169883
19,C. Gribbin,1200000,65,80,69.0,54.0,66.0,63.0,58.0,64.0,70.0,68.0,1.0,21.55300619596615
25,A. Stewart,575000,65,68,38.0,20.0,50.0,49.0,56.0,44.0,59.0,59.0,1.0,22.778627907525948
22,S. Tronstad,675000,65,68,69.0,58.0,64.0,63.0,68.0,62.0,67.0,67.0,1.0,23.43648628395567
31,A. Castro,375000,65,65,59.0,37.0,66.0,66.0,65.0,63.0,47.0,37.0,1.0,21.83527610885617
21,C. Chaplin,875000,65,75,61.0,68.0,56.0,51.0,65.0,55.0,85.0,80.0,1.0,24.528511457556068
31,D. O'Dea,375000,65,65,57.0,22.0,53.0,62.0,66.0,52.0,31.0,42.0,1.0,23.88491485798803
28,N. Bandiera,550000,65,65,68.0,64.0,60.0,49.0,50.0,51.0,76.0,76.0,1.0,21.7600566499102
30,A. Figueroa,400000,65,65,45.0,43.0,37.0,21.0,56.0,32.0,62.0,62.0,1.0,22.778627907525948
25,J. Sternberg,550000,65,67,60.0,39.0,62.0,59.0,50.0,56.0,73.0,72.0,1.0,23.04766681981956
27,M. Blázquez,500000,65,66,25.0,19.0,62.0,56.0,56.0,26.0,48.0,53.0,1.0,23.48347668628339
20,K. Grant,1100000,65,78,64.0,66.0,52.0,31.0,58.0,53.0,86.0,88.0,1.0,20.89535552147065
26,A. Al Zain,575000,65,65,67.0,58.0,61.0,56.0,57.0,59.0,78.0,77.0,1.0,19.40069489761725
30,Hwang Il Soo,525000,65,65,68.0,58.0,62.0,57.0,60.0,64.0,90.0,89.0,1.0,22.799443023018387
24,N. Quaschner,700000,65,69,62.0,61.0,64.0,54.0,58.0,55.0,79.0,82.0,1.0,24.27328853137936
29,G. Sepúlveda,425000,65,65,38.0,35.0,68.0,61.0,59.0,39.0,39.0,33.0,1.0,23.00965698077001
29,R. Aponzá,525000,65,65,68.0,54.0,66.0,59.0,62.0,62.0,77.0,75.0,1.0,22.74643517152081
27,Lei Tenglong,525000,65,67,33.0,15.0,42.0,35.0,60.0,31.0,69.0,72.0,1.0,22.36012293284699
20,S. Lo Faso,1200000,65,79,65.0,61.0,60.0,56.0,60.0,67.0,78.0,75.0,1.0,22.8071884715198
26,João Reis,550000,65,68,70.0,35.0,65.0,68.0,49.0,39.0,75.0,59.0,1.0,21.54240355299968
29,S. Conneely,425000,65,65,56.0,42.0,63.0,61.0,63.0,62.0,68.0,65.0,1.0,22.12814866471266
30,K. Conboy,400000,65,65,59.0,40.0,63.0,56.0,63.0,55.0,67.0,67.0,1.0,22.4302915414236
25,C. Nelson,650000,65,72,57.0,38.0,58.0,55.0,65.0,50.0,77.0,66.0,1.0,22.09108402055338
33,S. Brown,270000,65,65,14.0,15.0,24.0,25.0,60.0,25.0,52.0,50.0,1.0,24.643503847894976
26,Kwak Hae Seong,525000,65,66,63.0,57.0,58.0,48.0,55.0,39.0,68.0,70.0,1.0,22.111268712333345
39,M. Caranta,40000,65,65,10.0,12.0,20.0,22.0,65.0,48.0,45.0,51.0,1.0,23.04766681981956
33,D. Bassi,270000,65,65,18.0,14.0,29.0,28.0,58.0,32.0,40.0,34.0,1.0,22.623156357423824
25,J. Kempin,450000,65,67,14.0,12.0,33.0,37.0,45.0,14.0,58.0,56.0,1.0,22.953955935386794
